DEB [20240616-08:09:41.511] thr=1   paramiko.transport: starting thread (client mode): 0x61419390
DEB [20240616-08:50:22.566] thr=1   paramiko.transport: client mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
DEB [20240616-08:50:22.566] thr=1   paramiko.transport: server mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
DEB [20240616-08:50:22.566] thr=1   paramiko.transport: client compress: none, zlib@openssh.com
DEB [20240616-08:50:22.566] thr=1   paramiko.transport: server compress: none, zlib@openssh.com
DEB [20240616-08:50:22.567] thr=1   paramiko.transport: client lang: <none>
DEB [20240616-08:50:22.567] thr=1   paramiko.transport: server lang: <none>
DEB [20240616-08:50:22.567] thr=1   paramiko.transport: kex follows: False
DEB [20240616-08:50:22.567] thr=1   paramiko.transport: === Key exchange agreements ===
DEB [20240616-08:50:22.568] thr=1   paramiko.transport: Strict kex mode: True
DEB [20240616-08:50:22.568] thr=1   paramiko.transport: Kex: curve25519-sha256@libssh.org
DEB [20240616-08:50:22.568] thr=1   paramiko.transport: HostKey: ssh-ed25519
DEB [20240616-08:50:22.568] thr=1   paramiko.transport: Cipher: aes128-ctr
DEB [20240616-08:50:22.568] thr=1   paramiko.transport: MAC: hmac-sha2-256
DEB [20240616-08:50:22.569] thr=1   paramiko.transport: Compression: none
DEB [20240616-08:50:22.569] thr=1   paramiko.transport: === End of kex handshake ===
DEB [20240616-08:50:22.588] thr=1   paramiko.transport: Resetting outbound seqno after NEWKEYS due to strict mode
DEB [20240616-08:50:22.588] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20240616-08:50:22.589] thr=1   paramiko.transport: Switch to new keys ...
DEB [20240616-08:50:22.589] thr=1   paramiko.transport: Resetting inbound seqno after NEWKEYS due to strict mode
DEB [20240616-08:50:22.589] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 192.168.86.32: b'61d977d0073a985efcae427326f11495'
DEB [20240616-08:50:22.589] thr=1   paramiko.transport: Got EXT_INFO: {'server-sig-algs': b'ssh-ed25519,sk-ssh-ed25519@openssh.com,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521,sk-ecdsa-sha2-nistp256@openssh.com,webauthn-sk-ecdsa-sha2-nistp256@openssh.com,ssh-dss,ssh-rsa,rsa-sha2-256,rsa-sha2-512', 'publickey-hostbound@openssh.com': b'0'}
DEB [20240616-08:50:22.590] thr=2   paramiko.transport: Trying SSH key b'db1986f5e1dc37daf021ed2144a4264f'
DEB [20240616-08:50:22.648] thr=1   paramiko.transport: userauth is OK
DEB [20240616-08:50:22.649] thr=1   paramiko.transport: Finalizing pubkey algorithm for key of type 'ssh-rsa'
DEB [20240616-08:50:22.649] thr=1   paramiko.transport: Our pubkey algorithm list: ['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa']
DEB [20240616-08:50:22.650] thr=1   paramiko.transport: Server-side algorithm list: ['ssh-ed25519', 'sk-ssh-ed25519@openssh.com', 'ecdsa-sha2-nistp256', 'ecdsa-sha2-nistp384', 'ecdsa-sha2-nistp521', 'sk-ecdsa-sha2-nistp256@openssh.com', 'webauthn-sk-ecdsa-sha2-nistp256@openssh.com', 'ssh-dss', 'ssh-rsa', 'rsa-sha2-256', 'rsa-sha2-512']
DEB [20240616-08:50:22.651] thr=1   paramiko.transport: Agreed upon 'rsa-sha2-512' pubkey algorithm
INF [20240616-08:50:22.674] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20240616-08:50:22.682] thr=1   paramiko.transport: EOF in transport thread
DEB [20240616-08:51:24.999] thr=1   paramiko.transport: starting thread (client mode): 0x366ea850
DEB [20240616-08:51:24.999] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_3.4.0
DEB [20240616-08:51:25.008] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_9.3p1 Ubuntu-1ubuntu3.2
INF [20240616-08:51:25.008] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_9.3p1)
DEB [20240616-08:51:25.020] thr=1   paramiko.transport: === Key exchange possibilities ===
DEB [20240616-08:51:25.020] thr=1   paramiko.transport: kex algos: sntrup761x25519-sha512@openssh.com, curve25519-sha256, curve25519-sha256@libssh.org, ecdh-sha2-nistp256, ecdh-sha2-nistp384, ecdh-sha2-nistp521, diffie-hellman-group-exchange-sha256, diffie-hellman-group16-sha512, diffie-hellman-group18-sha512, diffie-hellman-group14-sha256, kex-strict-s-v00@openssh.com
DEB [20240616-08:51:25.021] thr=1   paramiko.transport: server key: rsa-sha2-512, rsa-sha2-256, ecdsa-sha2-nistp256, ssh-ed25519
DEB [20240616-08:51:25.021] thr=1   paramiko.transport: client encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
DEB [20240616-08:51:25.022] thr=1   paramiko.transport: server encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
DEB [20240616-08:51:25.022] thr=1   paramiko.transport: client mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
DEB [20240616-08:51:25.022] thr=1   paramiko.transport: server mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
DEB [20240616-08:51:25.023] thr=1   paramiko.transport: client compress: none, zlib@openssh.com
DEB [20240616-08:51:25.023] thr=1   paramiko.transport: server compress: none, zlib@openssh.com
DEB [20240616-08:51:25.023] thr=1   paramiko.transport: client lang: <none>
DEB [20240616-08:51:25.024] thr=1   paramiko.transport: server lang: <none>
DEB [20240616-08:51:25.024] thr=1   paramiko.transport: kex follows: False
DEB [20240616-08:51:25.024] thr=1   paramiko.transport: === Key exchange agreements ===
DEB [20240616-08:51:25.024] thr=1   paramiko.transport: Strict kex mode: True
DEB [20240616-08:51:25.024] thr=1   paramiko.transport: Kex: curve25519-sha256@libssh.org
DEB [20240616-08:51:25.025] thr=1   paramiko.transport: HostKey: ssh-ed25519
DEB [20240616-08:51:25.025] thr=1   paramiko.transport: Cipher: aes128-ctr
DEB [20240616-08:51:25.025] thr=1   paramiko.transport: MAC: hmac-sha2-256
DEB [20240616-08:51:25.025] thr=1   paramiko.transport: Compression: none
DEB [20240616-08:51:25.025] thr=1   paramiko.transport: === End of kex handshake ===
DEB [20240616-08:51:25.046] thr=1   paramiko.transport: Resetting outbound seqno after NEWKEYS due to strict mode
DEB [20240616-08:51:25.047] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20240616-08:51:25.047] thr=1   paramiko.transport: Switch to new keys ...
DEB [20240616-08:51:25.048] thr=1   paramiko.transport: Resetting inbound seqno after NEWKEYS due to strict mode
DEB [20240616-08:51:25.048] thr=1   paramiko.transport: Got EXT_INFO: {'server-sig-algs': b'ssh-ed25519,sk-ssh-ed25519@openssh.com,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521,sk-ecdsa-sha2-nistp256@openssh.com,webauthn-sk-ecdsa-sha2-nistp256@openssh.com,ssh-dss,ssh-rsa,rsa-sha2-256,rsa-sha2-512', 'publickey-hostbound@openssh.com': b'0'}
DEB [20240616-08:51:25.048] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 192.168.86.32: b'61d977d0073a985efcae427326f11495'
DEB [20240616-08:51:25.049] thr=2   paramiko.transport: Trying SSH key b'db1986f5e1dc37daf021ed2144a4264f'
DEB [20240616-08:51:25.104] thr=1   paramiko.transport: userauth is OK
DEB [20240616-08:51:25.104] thr=1   paramiko.transport: Finalizing pubkey algorithm for key of type 'ssh-rsa'
DEB [20240616-08:51:25.104] thr=1   paramiko.transport: Our pubkey algorithm list: ['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa']
DEB [20240616-08:51:25.104] thr=1   paramiko.transport: Server-side algorithm list: ['ssh-ed25519', 'sk-ssh-ed25519@openssh.com', 'ecdsa-sha2-nistp256', 'ecdsa-sha2-nistp384', 'ecdsa-sha2-nistp521', 'sk-ecdsa-sha2-nistp256@openssh.com', 'webauthn-sk-ecdsa-sha2-nistp256@openssh.com', 'ssh-dss', 'ssh-rsa', 'rsa-sha2-256', 'rsa-sha2-512']
DEB [20240616-08:51:25.105] thr=1   paramiko.transport: Agreed upon 'rsa-sha2-512' pubkey algorithm
INF [20240616-08:51:25.129] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20240616-08:51:25.137] thr=1   paramiko.transport: EOF in transport thread
DEB [20240616-08:52:30.604] thr=1   paramiko.transport: starting thread (client mode): 0x68a2a850
DEB [20240616-08:52:30.605] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_3.4.0
DEB [20240616-08:52:30.623] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_9.3p1 Ubuntu-1ubuntu3.2
INF [20240616-08:52:30.623] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_9.3p1)
DEB [20240616-08:52:30.642] thr=1   paramiko.transport: === Key exchange possibilities ===
DEB [20240616-08:52:30.643] thr=1   paramiko.transport: kex algos: sntrup761x25519-sha512@openssh.com, curve25519-sha256, curve25519-sha256@libssh.org, ecdh-sha2-nistp256, ecdh-sha2-nistp384, ecdh-sha2-nistp521, diffie-hellman-group-exchange-sha256, diffie-hellman-group16-sha512, diffie-hellman-group18-sha512, diffie-hellman-group14-sha256, kex-strict-s-v00@openssh.com
DEB [20240616-08:52:30.643] thr=1   paramiko.transport: server key: rsa-sha2-512, rsa-sha2-256, ecdsa-sha2-nistp256, ssh-ed25519
DEB [20240616-08:52:30.643] thr=1   paramiko.transport: client encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
DEB [20240616-08:52:30.644] thr=1   paramiko.transport: server encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
DEB [20240616-08:52:30.644] thr=1   paramiko.transport: client mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
DEB [20240616-08:52:30.645] thr=1   paramiko.transport: server mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
DEB [20240616-08:52:30.645] thr=1   paramiko.transport: client compress: none, zlib@openssh.com
DEB [20240616-08:52:30.645] thr=1   paramiko.transport: server compress: none, zlib@openssh.com
DEB [20240616-08:52:30.645] thr=1   paramiko.transport: client lang: <none>
DEB [20240616-08:52:30.645] thr=1   paramiko.transport: server lang: <none>
DEB [20240616-08:52:30.646] thr=1   paramiko.transport: kex follows: False
DEB [20240616-08:52:30.646] thr=1   paramiko.transport: === Key exchange agreements ===
DEB [20240616-08:52:30.646] thr=1   paramiko.transport: Strict kex mode: True
DEB [20240616-08:52:30.646] thr=1   paramiko.transport: Kex: curve25519-sha256@libssh.org
DEB [20240616-08:52:30.646] thr=1   paramiko.transport: HostKey: ssh-ed25519
DEB [20240616-08:52:30.647] thr=1   paramiko.transport: Cipher: aes128-ctr
DEB [20240616-08:52:30.647] thr=1   paramiko.transport: MAC: hmac-sha2-256
DEB [20240616-08:52:30.647] thr=1   paramiko.transport: Compression: none
DEB [20240616-08:52:30.647] thr=1   paramiko.transport: === End of kex handshake ===
DEB [20240616-08:52:30.673] thr=1   paramiko.transport: Resetting outbound seqno after NEWKEYS due to strict mode
DEB [20240616-08:52:30.673] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20240616-08:52:30.674] thr=1   paramiko.transport: Switch to new keys ...
DEB [20240616-08:52:30.674] thr=1   paramiko.transport: Resetting inbound seqno after NEWKEYS due to strict mode
DEB [20240616-08:52:30.675] thr=1   paramiko.transport: Got EXT_INFO: {'server-sig-algs': b'ssh-ed25519,sk-ssh-ed25519@openssh.com,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521,sk-ecdsa-sha2-nistp256@openssh.com,webauthn-sk-ecdsa-sha2-nistp256@openssh.com,ssh-dss,ssh-rsa,rsa-sha2-256,rsa-sha2-512', 'publickey-hostbound@openssh.com': b'0'}
DEB [20240616-08:52:30.675] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 192.168.86.32: b'61d977d0073a985efcae427326f11495'
DEB [20240616-08:52:30.676] thr=2   paramiko.transport: Trying SSH key b'db1986f5e1dc37daf021ed2144a4264f'
DEB [20240616-08:52:30.744] thr=1   paramiko.transport: userauth is OK
DEB [20240616-08:52:30.744] thr=1   paramiko.transport: Finalizing pubkey algorithm for key of type 'ssh-rsa'
DEB [20240616-08:52:30.744] thr=1   paramiko.transport: Our pubkey algorithm list: ['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa']
DEB [20240616-08:52:30.745] thr=1   paramiko.transport: Server-side algorithm list: ['ssh-ed25519', 'sk-ssh-ed25519@openssh.com', 'ecdsa-sha2-nistp256', 'ecdsa-sha2-nistp384', 'ecdsa-sha2-nistp521', 'sk-ecdsa-sha2-nistp256@openssh.com', 'webauthn-sk-ecdsa-sha2-nistp256@openssh.com', 'ssh-dss', 'ssh-rsa', 'rsa-sha2-256', 'rsa-sha2-512']
DEB [20240616-08:52:30.745] thr=1   paramiko.transport: Agreed upon 'rsa-sha2-512' pubkey algorithm
INF [20240616-08:52:30.770] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20240616-08:52:30.779] thr=1   paramiko.transport: EOF in transport thread
DEB [20240616-08:55:21.187] thr=1   paramiko.transport: starting thread (client mode): 0x55cba850
DEB [20240616-08:55:21.187] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_3.4.0
DEB [20240616-08:55:21.204] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_9.3p1 Ubuntu-1ubuntu3.2
INF [20240616-08:55:21.204] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_9.3p1)
DEB [20240616-08:55:21.218] thr=1   paramiko.transport: === Key exchange possibilities ===
DEB [20240616-08:55:21.218] thr=1   paramiko.transport: kex algos: sntrup761x25519-sha512@openssh.com, curve25519-sha256, curve25519-sha256@libssh.org, ecdh-sha2-nistp256, ecdh-sha2-nistp384, ecdh-sha2-nistp521, diffie-hellman-group-exchange-sha256, diffie-hellman-group16-sha512, diffie-hellman-group18-sha512, diffie-hellman-group14-sha256, kex-strict-s-v00@openssh.com
DEB [20240616-08:55:21.219] thr=1   paramiko.transport: server key: rsa-sha2-512, rsa-sha2-256, ecdsa-sha2-nistp256, ssh-ed25519
DEB [20240616-08:55:21.219] thr=1   paramiko.transport: client encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
DEB [20240616-08:55:21.219] thr=1   paramiko.transport: server encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
DEB [20240616-08:55:21.220] thr=1   paramiko.transport: client mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
DEB [20240616-08:55:21.220] thr=1   paramiko.transport: server mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
DEB [20240616-08:55:21.221] thr=1   paramiko.transport: client compress: none, zlib@openssh.com
DEB [20240616-08:55:21.221] thr=1   paramiko.transport: server compress: none, zlib@openssh.com
DEB [20240616-08:55:21.221] thr=1   paramiko.transport: client lang: <none>
DEB [20240616-08:55:21.221] thr=1   paramiko.transport: server lang: <none>
DEB [20240616-08:55:21.221] thr=1   paramiko.transport: kex follows: False
DEB [20240616-08:55:21.222] thr=1   paramiko.transport: === Key exchange agreements ===
DEB [20240616-08:55:21.222] thr=1   paramiko.transport: Strict kex mode: True
DEB [20240616-08:55:21.222] thr=1   paramiko.transport: Kex: curve25519-sha256@libssh.org
DEB [20240616-08:55:21.223] thr=1   paramiko.transport: HostKey: ssh-ed25519
DEB [20240616-08:55:21.223] thr=1   paramiko.transport: Cipher: aes128-ctr
DEB [20240616-08:55:21.223] thr=1   paramiko.transport: MAC: hmac-sha2-256
DEB [20240616-08:55:21.223] thr=1   paramiko.transport: Compression: none
DEB [20240616-08:55:21.224] thr=1   paramiko.transport: === End of kex handshake ===
DEB [20240616-08:55:21.252] thr=1   paramiko.transport: Resetting outbound seqno after NEWKEYS due to strict mode
DEB [20240616-08:55:21.252] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20240616-08:55:21.253] thr=1   paramiko.transport: Switch to new keys ...
DEB [20240616-08:55:21.253] thr=1   paramiko.transport: Resetting inbound seqno after NEWKEYS due to strict mode
DEB [20240616-08:55:21.253] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 192.168.86.32: b'61d977d0073a985efcae427326f11495'
DEB [20240616-08:55:21.254] thr=1   paramiko.transport: Got EXT_INFO: {'server-sig-algs': b'ssh-ed25519,sk-ssh-ed25519@openssh.com,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521,sk-ecdsa-sha2-nistp256@openssh.com,webauthn-sk-ecdsa-sha2-nistp256@openssh.com,ssh-dss,ssh-rsa,rsa-sha2-256,rsa-sha2-512', 'publickey-hostbound@openssh.com': b'0'}
DEB [20240616-08:55:21.254] thr=2   paramiko.transport: Trying SSH key b'db1986f5e1dc37daf021ed2144a4264f'
DEB [20240616-08:55:21.318] thr=1   paramiko.transport: userauth is OK
DEB [20240616-08:55:21.318] thr=1   paramiko.transport: Finalizing pubkey algorithm for key of type 'ssh-rsa'
DEB [20240616-08:55:21.318] thr=1   paramiko.transport: Our pubkey algorithm list: ['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa']
DEB [20240616-08:55:21.319] thr=1   paramiko.transport: Server-side algorithm list: ['ssh-ed25519', 'sk-ssh-ed25519@openssh.com', 'ecdsa-sha2-nistp256', 'ecdsa-sha2-nistp384', 'ecdsa-sha2-nistp521', 'sk-ecdsa-sha2-nistp256@openssh.com', 'webauthn-sk-ecdsa-sha2-nistp256@openssh.com', 'ssh-dss', 'ssh-rsa', 'rsa-sha2-256', 'rsa-sha2-512']
DEB [20240616-08:55:21.319] thr=1   paramiko.transport: Agreed upon 'rsa-sha2-512' pubkey algorithm
INF [20240616-08:55:21.394] thr=1   paramiko.transport: Authentication (publickey) successful!
DEB [20240616-08:55:21.468] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20240616-08:55:21.468] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20240616-08:55:21.469] thr=1   paramiko.transport: Debug msg: b'/home/morgan/.ssh/authorized_keys:1: key options: agent-forwarding port-forwarding pty user-rc x11-forwarding'
DEB [20240616-08:55:21.473] thr=1   paramiko.transport: EOF in transport thread
DEB [20240616-09:00:34.382] thr=1   paramiko.transport: starting thread (client mode): 0x21f1a850
DEB [20240616-09:00:34.382] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_3.4.0
DEB [20240616-09:00:34.392] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_9.3p1 Ubuntu-1ubuntu3.2
INF [20240616-09:00:34.393] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_9.3p1)
DEB [20240616-09:00:34.403] thr=1   paramiko.transport: === Key exchange possibilities ===
DEB [20240616-09:00:34.403] thr=1   paramiko.transport: kex algos: sntrup761x25519-sha512@openssh.com, curve25519-sha256, curve25519-sha256@libssh.org, ecdh-sha2-nistp256, ecdh-sha2-nistp384, ecdh-sha2-nistp521, diffie-hellman-group-exchange-sha256, diffie-hellman-group16-sha512, diffie-hellman-group18-sha512, diffie-hellman-group14-sha256, kex-strict-s-v00@openssh.com
DEB [20240616-09:00:34.403] thr=1   paramiko.transport: server key: rsa-sha2-512, rsa-sha2-256, ecdsa-sha2-nistp256, ssh-ed25519
DEB [20240616-09:00:34.404] thr=1   paramiko.transport: client encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
DEB [20240616-09:00:34.404] thr=1   paramiko.transport: server encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
DEB [20240616-09:00:34.404] thr=1   paramiko.transport: client mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
DEB [20240616-09:00:34.405] thr=1   paramiko.transport: server mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
DEB [20240616-09:00:34.405] thr=1   paramiko.transport: client compress: none, zlib@openssh.com
DEB [20240616-09:00:34.405] thr=1   paramiko.transport: server compress: none, zlib@openssh.com
DEB [20240616-09:00:34.405] thr=1   paramiko.transport: client lang: <none>
DEB [20240616-09:00:34.406] thr=1   paramiko.transport: server lang: <none>
DEB [20240616-09:00:34.406] thr=1   paramiko.transport: kex follows: False
DEB [20240616-09:00:34.406] thr=1   paramiko.transport: === Key exchange agreements ===
DEB [20240616-09:00:34.406] thr=1   paramiko.transport: Strict kex mode: True
DEB [20240616-09:00:34.407] thr=1   paramiko.transport: Kex: curve25519-sha256@libssh.org
DEB [20240616-09:00:34.407] thr=1   paramiko.transport: HostKey: ssh-ed25519
DEB [20240616-09:00:34.407] thr=1   paramiko.transport: Cipher: aes128-ctr
DEB [20240616-09:00:34.407] thr=1   paramiko.transport: MAC: hmac-sha2-256
DEB [20240616-09:00:34.407] thr=1   paramiko.transport: Compression: none
DEB [20240616-09:00:34.408] thr=1   paramiko.transport: === End of kex handshake ===
DEB [20240616-09:00:34.434] thr=1   paramiko.transport: Resetting outbound seqno after NEWKEYS due to strict mode
DEB [20240616-09:00:34.435] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20240616-09:00:34.435] thr=1   paramiko.transport: Switch to new keys ...
DEB [20240616-09:00:34.436] thr=1   paramiko.transport: Resetting inbound seqno after NEWKEYS due to strict mode
DEB [20240616-09:00:34.436] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 192.168.86.32: b'61d977d0073a985efcae427326f11495'
DEB [20240616-09:00:34.436] thr=1   paramiko.transport: Got EXT_INFO: {'server-sig-algs': b'ssh-ed25519,sk-ssh-ed25519@openssh.com,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521,sk-ecdsa-sha2-nistp256@openssh.com,webauthn-sk-ecdsa-sha2-nistp256@openssh.com,ssh-dss,ssh-rsa,rsa-sha2-256,rsa-sha2-512', 'publickey-hostbound@openssh.com': b'0'}
DEB [20240616-09:00:34.436] thr=2   paramiko.transport: Trying SSH key b'db1986f5e1dc37daf021ed2144a4264f'
DEB [20240616-09:00:34.494] thr=1   paramiko.transport: userauth is OK
DEB [20240616-09:00:34.494] thr=1   paramiko.transport: Finalizing pubkey algorithm for key of type 'ssh-rsa'
DEB [20240616-09:00:34.494] thr=1   paramiko.transport: Our pubkey algorithm list: ['rsa-sha2-512', 'rsa-sha2-256', 'ssh-rsa']
DEB [20240616-09:00:34.495] thr=1   paramiko.transport: Server-side algorithm list: ['ssh-ed25519', 'sk-ssh-ed25519@openssh.com', 'ecdsa-sha2-nistp256', 'ecdsa-sha2-nistp384', 'ecdsa-sha2-nistp521', 'sk-ecdsa-sha2-nistp256@openssh.com', 'webauthn-sk-ecdsa-sha2-nistp256@openssh.com', 'ssh-dss', 'ssh-rsa', 'rsa-sha2-256', 'rsa-sha2-512']
DEB [20240616-09:00:34.495] thr=1   paramiko.transport: Agreed upon 'rsa-sha2-512' pubkey algorithm
INF [20240616-09:00:34.525] thr=1   paramiko.transport: Authentication (publickey) successful!
DEB [20240616-09:00:34.548] thr=1   paramiko.transport: EOF in transport thread
DEB [20240616-09:02:22.340] thr=1   paramiko.transport: starting thread (client mode): 0xc993a850
DEB [20240616-09:02:22.340] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_3.4.0
DEB [20240616-09:02:22.350] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_9.3p1 Ubuntu-1ubuntu3.2
INF [20240616-09:02:22.350] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_9.3p1)
DEB [20240616-09:02:22.361] thr=1   paramiko.transport: === Key exchange possibilities ===
DEB [20240616-09:02:22.362] thr=1   paramiko.transport: kex algos: sntrup761x25519-sha512@openssh.com, curve25519-sha256, curve25519-sha256@libssh.org, ecdh-sha2-nistp256, ecdh-sha2-nistp384, ecdh-sha2-nistp521, diffie-hellman-group-exchange-sha256, diffie-hellman-group16-sha512, diffie-hellman-group18-sha512, diffie-hellman-group14-sha256, kex-strict-s-v00@openssh.com
DEB [20240616-09:02:22.362] thr=1   paramiko.transport: server key: rsa-sha2-512, rsa-sha2-256, ecdsa-sha2-nistp256, ssh-ed25519
DEB [20240616-09:02:22.362] thr=1   paramiko.transport: client encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
DEB [20240616-09:02:22.363] thr=1   paramiko.transport: server encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
